-189.242379	8849	617	第1次独立实验的180次
-189.242379	8898	621	第1次独立实验的181次
-189.242379	8948	622	第1次独立实验的182次
-189.242379	8998	624	第1次独立实验的183次
-189.242379	9047	624	第1次独立实验的184次
-189.242379	9094	624	第1次独立实验的185次
-189.242379	9144	624	第1次独立实验的186次
-189.242379	9192	625	第1次独立实验的187次
-189.242379	9242	626	第1次独立实验的188次
-189.242379	9292	627	第1次独立实验的189次
-189.242379	9342	629	第1次独立实验的190次
-189.242379	9391	633	第1次独立实验的191次
-189.242379	9441	637	第1次独立实验的192次
-189.242379	9491	639	第1次独立实验的193次
-189.242379	9540	639	第1次独立实验的194次
-189.242379	9590	640	第1次独立实验的195次
-189.242379	9639	641	第1次独立实验的196次
-189.242379	9688	642	第1次独立实验的197次
-189.242379	9737	644	第1次独立实验的198次
-189.242379	9786	645	第1次独立实验的199次
-189.242379	9835	646	第1次独立实验的200次
-189.157577	49	36	第2次独立实验的201次
-189.157577	99	62	第2次独立实验的202次
-189.157577	148	89	第2次独立实验的203次
-189.157577	198	107	第2次独立实验的204次
-189.157577	247	125	第2次独立实验的205次
-189.157577	293	142	第2次独立实验的206次
-189.157577	342	151	第2次独立实验的207次
-189.157577	390	164	第2次独立实验的208次
-189.157577	437	174	第2次独立实验的209次
-189.157577	485	184	第2次独立实验的210次
-189.228674	534	203	第2次独立实验的211次
-189.228674	584	213	第2次独立实验的212次
-189.228674	634	218	第2次独立实验的213次
-189.228674	680	231	第2次独立实验的214次
-189.228674	730	240	第2次独立实验的215次
-189.228674	780	250	第2次独立实验的216次
-189.228674	830	257	第2次独立实验的217次
-189.228674	876	263	第2次独立实验的218次
-189.228674	925	268	第2次独立实验的219次
-189.228674	974	275	第2次独立实验的220次
-189.234795	1024	279	第2次独立实验的221次
-189.234795	1074	284	第2次独立实验的222次
-189.234795	1124	290	第2次独立实验的223次
-189.234795	1173	292	第2次独立实验的224次
-189.234795	1222	296	第2次独立实验的225次
-189.234795	1272	301	第2次独立实验的226次
-189.234795	1322	304	第2次独立实验的227次
-189.234795	1371	309	第2次独立实验的228次
-189.234795	1421	317	第2次独立实验的229次
-189.234795	1471	322	第2次独立实验的230次
-189.234795	1521	331	第2次独立实验的231次
-189.234795	1570	342	第2次独立实验的232次
-189.234795	1618	346	第2次独立实验的233次
-189.234795	1667	353	第2次独立实验的234次
-189.234795	1717	360	第2次独立实验的235次
-189.234795	1767	365	第2次独立实验的236次
-189.234795	1816	368	第2次独立实验的237次
-189.234795	1865	373	第2次独立实验的238次
-189.234795	1915	379	第2次独立实验的239次
-189.234795	1964	382	第2次独立实验的240次
-189.237482	2014	388	第2次独立实验的241次
-189.237482	2064	393	第2次独立实验的242次
-189.237482	2114	394	第2次独立实验的243次
-189.237482	2163	396	第2次独立实验的244次
-189.237482	2211	398	第2次独立实验的245次
-189.237482	2260	405	第2次独立实验的246次
-189.237482	2310	409	第2次独立实验的247次
-189.237482	2359	413	第2次独立实验的248次
-189.237482	2406	418	第2次独立实验的249次
-189.237482	2456	420	第2次独立实验的250次
-189.237482	2506	423	第2次独立实验的251次
-189.237482	2555	427	第2次独立实验的252次
-189.237482	2604	429	第2次独立实验的253次
-189.237482	2653	431	第2次独立实验的254次
-189.237482	2703	431	第2次独立实验的255次
-189.237482	2752	432	第2次独立实验的256次
-189.237482	2801	435	第2次独立实验的257次
-189.237482	2851	436	第2次独立实验的258次
-189.237482	2901	438	第2次独立实验的259次
-189.237482	2951	441	第2次独立实验的260次
-189.237482	3001	444	第2次独立实验的261次
-189.237482	3050	446	第2次独立实验的262次
-189.237482	3099	450	第2次独立实验的263次
-189.237482	3149	454	第2次独立实验的264次
-189.237482	3198	457	第2次独立实验的265次
-189.237482	3247	462	第2次独立实验的266次
-189.237482	3297	463	第2次独立实验的267次
-189.237482	3346	465	第2次独立实验的268次
-189.237482	3396	465	第2次独立实验的269次
-189.237482	3443	466	第2次独立实验的270次
-189.237482	3493	472	第2次独立实验的271次
-189.237482	3542	475	第2次独立实验的272次
-189.237482	3589	478	第2次独立实验的273次
-189.237482	3638	479	第2次独立实验的274次
-189.237482	3688	481	第2次独立实验的275次
-189.237482	3736	483	第2次独立实验的276次
-189.237482	3786	485	第2次独立实验的277次
-189.237482	3834	485	第2次独立实验的278次
-189.237482	3883	487	第2次独立实验的279次
-189.237482	3932	490	第2次独立实验的280次
-189.237482	3982	495	第2次独立实验的281次
-189.237482	4031	497	第2次独立实验的282次
-189.237482	4081	501	第2次独立实验的283次
-189.237482	4130	503	第2次独立实验的284次
-189.237482	4178	505	第2次独立实验的285次
-189.237482	4226	507	第2次独立实验的286次
-189.237482	4276	507	第2次独立实验的287次
-189.237482	4325	507	第2次独立实验的288次
-189.237482	4374	508	第2次独立实验的289次
-189.237482	4424	510	第2次独立实验的290次
-189.237482	4474	515	第2次独立实验的291次
-189.237482	4523	518	第2次独立实验的292次
-189.237482	4572	519	第2次独立实验的293次
-189.237482	4622	520	第2次独立实验的294次
-189.237482	4671	521	第2次独立实验的295次
-189.237482	4717	523	第2次独立实验的296次
-189.237482	4766	526	第2次独立实验的297次
-189.237482	4815	526	第2次独立实验的298次
-189.237482	4863	529	第2次独立实验的299次
-189.237482	4913	531	第2次独立实验的300次
-189.237482	4963	534	第2次独立实验的301次
-189.237482	5011	535	第2次独立实验的302次
-189.237482	5059	537	第2次独立实验的303次
-189.237482	5108	537	第2次独立实验的304次
-189.237482	5158	539	第2次独立实验的305次
-189.237482	5208	541	第2次独立实验的306次
-189.237482	5255	543	第2次独立实验的307次
-189.237482	5304	545	第2次独立实验的308次
-189.237482	5353	547	第2次独立实验的309次
-189.237482	5403	548	第2次独立实验的310次
-189.237482	5451	551	第2次独立实验的311次
-189.237482	5501	556	第2次独立实验的312次
-189.237482	5549	557	第2次独立实验的313次
-189.237482	5597	559	第2次独立实验的314次
-189.237482	5646	560	第2次独立实验的315次
-189.237482	5694	560	第2次独立实验的316次
-189.237482	5741	560	第2次独立实验的317次
-189.237482	5791	560	第2次独立实验的318次
-189.237482	5841	560	第2次独立实验的319次
-189.237482	5891	560	第2次独立实验的320次
-189.237482	5940	562	第2次独立实验的321次
-189.237482	5990	565	第2次独立实验的322次
-189.237482	6040	568	第2次独立实验的323次
-189.237482	6089	570	第2次独立实验的324次
-189.237482	6136	572	第2次独立实验的325次
-189.237482	6183	572	第2次独立实验的326次
-189.237482	6232	574	第2次独立实验的327次
-189.237482	6280	577	第2次独立实验的328次
-189.237482	6327	579	第2次独立实验的329次
-189.237482	6377	582	第2次独立实验的330次
-189.237482	6425	588	第2次独立实验的331次
-189.237482	6474	592	第2次独立实验的332次
-189.237482	6524	595	第2次独立实验的333次
-189.237482	6574	598	第2次独立实验的334次
-189.237482	6622	598	第2次独立实验的335次
-189.237482	6669	600	第2次独立实验的336次
-189.237482	6717	602	第2次独立实验的337次
-189.237482	6767	603	第2次独立实验的338次
-189.237482	6815	604	第2次独立实验的339次
-189.237482	6864	609	第2次独立实验的340次
-189.237482	6912	614	第2次独立实验的341次
-189.237482	6960	616	第2次独立实验的342次
-189.237482	7008	619	第2次独立实验的343次
-189.237482	7058	623	第2次独立实验的344次
-189.237482	7108	624	第2次独立实验的345次
-189.237482	7156	625	第2次独立实验的346次
-189.237482	7205	629	第2次独立实验的347次
-189.237482	7255	631	第2次独立实验的348次
-189.237482	7304	632	第2次独立实验的349次
-189.237482	7353	634	第2次独立实验的350次
-189.237482	7403	637	第2次独立实验的351次
-189.237482	7453	641	第2次独立实验的352次
-189.237482	7503	642	第2次独立实验的353次
-189.237482	7552	646	第2次独立实验的354次
-189.237482	7602	648	第2次独立实验的355次
-189.237482	7652	650	第2次独立实验的356次
-189.237482	7701	652	第2次独立实验的357次
-189.237482	7748	653	第2次独立实验的358次
-189.237482	7798	653	第2次独立实验的359次
-189.237482	7848	654	第2次独立实验的360次
-189.237482	7897	657	第2次独立实验的361次
-189.237482	7946	659	第2次独立实验的362次
-189.237482	7996	662	第2次独立实验的363次
-189.237482	8045	665	第2次独立实验的364次
-189.237482	8095	665	第2次独立实验的365次
-189.237482	8143	666	第2次独立实验的366次
-189.237482	8192	667	第2次独立实验的367次
-189.237482	8240	669	第2次独立实验的368次
-189.237482	8289	672	第2次独立实验的369次
-189.237482	8338	674	第2次独立实验的370次
-189.237482	8386	677	第2次独立实验的371次
-189.237482	8436	683	第2次独立实验的372次
-189.237482	8484	684	第2次独立实验的373次
-189.237482	8532	686	第2次独立实验的374次
-189.237482	8580	690	第2次独立实验的375次
-189.237482	8629	694	第2次独立实验的376次
-189.237482	8677	696	第2次独立实验的377次
-189.237482	8727	697	第2次独立实验的378次
-189.237482	8775	699	第2次独立实验的379次
-189.237482	8825	700	第2次独立实验的380次
-189.237482	8874	702	第2次独立实验的381次
-189.237482	8924	703	第2次独立实验的382次
